zone_residence,zone_workplace,mode,residence,workplace,number,distance,time
bristol,other,passenger,E02006887,E02003110,1,0,0
bristol,other,driving,E02006889,E02003094,15,15428,1907
bristol,other,passenger,E02006889,E02003094,3,15428,1907
bristol,bristol,driving,E02003064,E02006889,17,4127,570
bristol,bristol,passenger,E02003064,E02006889,1,4127,570
bristol,other,driving,E02006889,E02003101,2,3726,549
bristol,other,passenger,E02006889,E02003101,2,3726,549
bristol,other,driving,E02006887,E02003115,2,2858,427
bristol,other,driving,E02003064,E02003105,2,2598,302
bristol,bristol,taxi,E02006887,E02006889,2,3943,547
bristol,bristol,driving,E02006887,E02006889,11,3943,547
bristol,bristol,taxi,E02006887,E02006889,2,256188,9929
bristol,bristol,driving,E02006887,E02006889,11,256188,9929
bristol,bristol,taxi,E02006888,E02003045,3,7179,1000
bristol,bristol,driving,E02006888,E02003045,2,7179,1000
bristol,bristol,passenger,E02006888,E02003045,1,7179,1000
bristol,bristol,driving,E02003064,E02003045,4,6397,921
bristol,other,driving,E02003064,E02002985,5,5618,815
bristol,other,driving,E02003064,E02003114,2,5623,661
bristol,other,driving,E02003064,E02003094,7,25338,2122
bristol,other,driving,E02006887,E02003106,59,5941,701
bristol,other,passenger,E02006887,E02003106,2,5941,701
bristol,other,driving,E02006888,E02004665,1,11863,1603
bristol,other,passenger,E02006888,E02004665,1,11863,1603
bristol,bristol,driving,E02003064,E02003053,15,6066,837
bristol,bristol,passenger,E02003064,E02003053,1,6066,837
bristol,bristol,driving,E02003064,E02006887,44,12121,1381
bristol,bristol,passenger,E02003064,E02006887,8,12121,1381
bristol,other,driving,E02006889,E02003098,12,21572,2390
bristol,other,passenger,E02006889,E02003098,2,21572,2390
bristol,other,driving,E02006887,E02003094,8,23514,1906
bristol,other,passenger,E02006887,E02003094,1,23514,1906
bristol,other,driving,E02006887,E02003094,8,257053,9964
bristol,other,passenger,E02006887,E02003094,1,257053,9964
bristol,other,driving,E02006888,E02003094,19,20865,2224
bristol,other,passenger,E02006888,E02003094,5,20865,2224
bristol,bristol,taxi,E02006887,E02006887,1,10297,1166
bristol,bristol,driving,E02006887,E02006887,43,10297,1166
bristol,bristol,passenger,E02006887,E02006887,3,10297,1166
bristol,other,driving,E02003064,E02003117,8,5000,752
bristol,other,driving,E02003064,E02003110,5,2727,372
bristol,other,passenger,E02003064,E02003110,1,2727,372
bristol,bristol,driving,E02003064,E02006888,5,6226,930
bristol,other,driving,E02006890,E02004662,1,3565,537
bristol,other,driving,E02006888,E02003100,17,31640,2804
bristol,other,driving,E02006887,E02003098,13,26892,2374
bristol,other,passenger,E02006887,E02003098,1,26892,2374
bristol,other,driving,E02003064,E02003066,2,7258,1079
bristol,other,driving,E02006888,E02003107,15,7108,940
bristol,other,passenger,E02006888,E02003107,4,7108,940
bristol,bristol,driving,E02003064,E02003032,6,8334,1227
bristol,other,driving,E02006889,E02003100,14,27052,2923
bristol,other,passenger,E02006889,E02003100,1,27052,2923
bristol,other,driving,E02006889,E02003100,14,258994,9766
bristol,other,passenger,E02006889,E02003100,1,258994,9766
bristol,other,driving,E02006887,E02003100,23,31970,2993
bristol,other,passenger,E02006887,E02003100,3,31970,2993
bristol,other,driving,E02003064,E02003098,8,40113,2379
bristol,other,driving,E02006888,E02003097,1,46656,2588
bristol,other,driving,E02006888,E02003097,1,258510,9957
bristol,other,driving,E02003064,E02003100,17,32345,3031
bristol,other,passenger,E02003064,E02003100,1,32345,3031
bristol,other,driving,E02003064,E02003100,17,255962,9937
bristol,other,passenger,E02003064,E02003100,1,255962,9937
bristol,other,driving,E02006889,E02003093,2,253964,9945
bristol,other,driving,E02006890,E02003093,4,253429,9859
bristol,other,driving,E02006890,E02003093,4,255486,9865
bristol,bristol,driving,E02006889,E02003045,2,2991,615
bristol,bristol,passenger,E02006889,E02003045,3,2991,615
bristol,other,driving,E02006889,E02003097,2,34546,2407
bristol,other,driving,E02006887,E02003093,1,255541,9795
bristol,other,driving,E02006887,E02003093,1,5520,887
bristol,other,driving,E02006887,E02003093,1,2457,454
bristol,other,driving,E02006888,E02003093,1,260031,9913
bristol,other,driving,E02006888,E02003093,1,3588,607
bristol,other,driving,E02003064,E02003093,2,253365,9603
bristol,other,driving,E02006889,E02003105,2,1895,312
bristol,bristol,driving,E02006890,E02003053,3,5032,826
bristol,bristol,driving,E02006890,E02003053,3,6970,896
bristol,other,driving,E02006887,E02003117,2,3176,536
bristol,other,driving,E02006888,E02003098,4,27010,2707
bristol,other,passenger,E02006888,E02003098,4,27010,2707
bristol,other,driving,E02006888,E02003098,4,30032,2745
bristol,other,passenger,E02006888,E02003098,4,30032,2745
bristol,other,bus,E02006888,E02003098,2,0,0
bristol,other,bus,E02006888,E02003098,2,0,0
bristol,bristol,bus,E02006888,E02006890,5,0,0
bristol,bristol,bus,E02006888,E02006890,5,0,0
bristol,bristol,bus,E02003064,E02003062,1,0,0
bristol,other,bus,E02006887,E02003068,5,0,0
bristol,other,bus,E02006887,E02003068,5,2753,1552
bristol,other,bus,E02006887,E02003068,5,2278,1166
bristol,other,bus,E02006888,E02003092,2,7104,2375
bristol,other,bus,E02006888,E02003092,2,8745,1479
bristol,other,bus,E02006888,E02003092,2,4217,1509
bristol,other,bus,E02006888,E02003092,2,5833,1011
bristol,other,bus,E02006888,E02003092,2,3284,1070
bristol,other,bus,E02006888,E02003092,2,2930,971
bristol,other,bus,E02006888,E02003092,2,2397,906
bristol,other,bus,E02003064,E02003068,1,2603,1043
bristol,other,bus,E02003064,E02003068,1,3003,861
bristol,bristol,bus,E02006887,E02006890,1,9275,3036
bristol,bristol,bus,E02006887,E02006890,1,5388,1749
bristol,bristol,bus,E02006887,E02006890,1,5867,1755
bristol,bristol,bus,E02006887,E02006890,1,7861,1987
bristol,bristol,bus,E02006887,E02006890,1,2983,1071
bristol,bristol,bus,E02006887,E02006890,1,10712,2965
bristol,bristol,bus,E02006887,E02006890,1,7843,2339
bristol,bristol,bus,E02006887,E02006890,1,2292,735
bristol,bristol,bus,E02006887,E02006890,1,7684,1533
bristol,bristol,bus,E02006887,E02006890,1,3929,1412
bristol,bristol,bus,E02006887,E02006890,1,10058,2119
bristol,bristol,bus,E02006887,E02006890,1,3337,1260
bristol,bristol,bus,E02006887,E02006890,1,3625,1072
bristol,bristol,bus,E02006887,E02006890,1,6220,1426
bristol,other,bus,E02006888,E02003068,1,14972,3287
bristol,other,bus,E02006888,E02003068,1,5553,1700
bristol,other,bus,E02006888,E02003068,1,6315,1560
bristol,other,bus,E02006888,E02003068,1,7883,3135
bristol,other,bus,E02006888,E02003068,1,1364,569
bristol,other,bus,E02003064,E02003092,1,5494,1380
bristol,other,bus,E02003064,E02003092,1,7914,1472
bristol,other,bus,E02006890,E02003092,7,1470,1205
bristol,other,bus,E02006890,E02003092,7,5286,1840
bristol,other,bus,E02006890,E02003092,7,4461,1438
bristol,other,bus,E02006890,E02003068,1,3988,1320
bristol,other,bus,E02006890,E02003068,1,14189,3592
bristol,other,bus,E02006890,E02003068,1,2688,2332
bristol,other,bus,E02006890,E02003068,1,8694,3526
bristol,other,bus,E02006890,E02003068,1,4717,1381
bristol,other,bus,E02006890,E02003068,1,19161,3444
bristol,other,bus,E02006890,E02003068,1,8243,1826
bristol,other,bus,E02006889,E02003068,1,2250,1393
bristol,other,bus,E02006889,E02003068,1,3785,1385
bristol,other,bus,E02006889,E02003068,1,5174,1282
bristol,other,bus,E02006889,E02003068,1,5281,2070
bristol,bristol,bus,E02006890,E02006890,4,17462,4820
bristol,bristol,bus,E02006890,E02006890,4,3163,2594
bristol,weston-super-mare,driving,E02006890,E02003089,1,2006,348
bristol,weston-super-mare,driving,E02006890,E02003089,1,1396,293
bristol,weston-super-mare,driving,E02006890,E02003089,1,6433,823
bristol,weston-super-mare,driving,E02006890,E02003089,1,4393,704
bristol,weston-super-mare,driving,E02006890,E02003089,1,24423,1296
bristol,weston-super-mare,driving,E02006890,E02003089,1,5953,991
bristol,weston-super-mare,driving,E02006890,E02003089,1,3552,651
bristol,weston-super-mare,driving,E02006890,E02003089,1,3440,655
bristol,weston-super-mare,driving,E02006890,E02003089,1,3159,610
bristol,weston-super-mare,driving,E02006890,E02003089,1,8672,1358
bristol,weston-super-mare,driving,E02006890,E02003089,1,3751,597
bristol,weston-super-mare,driving,E02006890,E02003089,1,5894,801
bristol,weston-super-mare,driving,E02006890,E02003089,1,4043,588
bristol,weston-super-mare,driving,E02006890,E02003089,1,259001,10326
bristol,weston-super-mare,driving,E02006890,E02003089,1,38473,2614
bristol,weston-super-mare,driving,E02006890,E02003089,1,16585,1852
bristol,weston-super-mare,driving,E02006890,E02003089,1,3024,540
bristol,weston-super-mare,driving,E02006890,E02003089,1,1676,377
bristol,weston-super-mare,driving,E02006890,E02003089,1,2239,328
bristol,weston-super-mare,driving,E02006890,E02003089,1,4654,821
bristol,weston-super-mare,driving,E02006890,E02003089,1,6782,1147
bristol,weston-super-mare,driving,E02006890,E02003089,1,7773,966
bristol,weston-super-mare,driving,E02006890,E02003089,1,4560,615
bristol,weston-super-mare,driving,E02006890,E02003089,1,5239,841
bristol,weston-super-mare,driving,E02006890,E02003089,1,6411,829
bristol,weston-super-mare,driving,E02006890,E02003089,1,3661,571
bristol,weston-super-mare,driving,E02006890,E02003089,1,7236,894
bristol,weston-super-mare,driving,E02006890,E02003089,1,6535,874
bristol,weston-super-mare,driving,E02006890,E02003089,1,4181,840
bristol,weston-super-mare,driving,E02006890,E02003089,1,13532,1650
bristol,weston-super-mare,driving,E02006890,E02003089,1,19676,2133
bristol,weston-super-mare,driving,E02006890,E02003089,1,2638,434
bristol,weston-super-mare,driving,E02006890,E02003089,1,2282,435
bristol,weston-super-mare,driving,E02006890,E02003089,1,3537,582
bristol,weston-super-mare,driving,E02006890,E02003089,1,3326,457
bristol,weston-super-mare,driving,E02006890,E02003089,1,5056,786
bristol,weston-super-mare,driving,E02006890,E02003089,1,3256,543
bristol,weston-super-mare,driving,E02006890,E02003089,1,2822,560
bristol,weston-super-mare,driving,E02006890,E02003089,1,5082,769
bristol,weston-super-mare,driving,E02006890,E02003089,1,4068,655
bristol,weston-super-mare,driving,E02006890,E02003089,1,11967,1322
bristol,weston-super-mare,driving,E02006890,E02003089,1,7097,1126
bristol,weston-super-mare,driving,E02006890,E02003089,1,0,0
bristol,weston-super-mare,driving,E02006890,E02003089,1,2687,500
bristol,weston-super-mare,driving,E02006890,E02003089,1,6118,876
bristol,weston-super-mare,driving,E02006890,E02003089,1,2900,526
bristol,weston-super-mare,driving,E02006890,E02003089,1,1532,253
bristol,weston-super-mare,driving,E02006890,E02003089,1,2953,496
bristol,weston-super-mare,driving,E02006890,E02003089,1,2980,457
bristol,weston-super-mare,driving,E02006890,E02003089,1,4946,852
bristol,weston-super-mare,driving,E02006890,E02003089,1,7066,891
bristol,weston-super-mare,driving,E02006890,E02003089,1,3577,498
bristol,weston-super-mare,driving,E02006890,E02003089,1,6528,818
bristol,weston-super-mare,driving,E02006890,E02003089,1,5052,790
bristol,weston-super-mare,driving,E02006890,E02003089,1,5931,926
bristol,weston-super-mare,driving,E02006890,E02003089,1,5827,799
bristol,weston-super-mare,driving,E02006890,E02003089,1,5703,753
bristol,weston-super-mare,driving,E02006890,E02003089,1,14542,1773
bristol,weston-super-mare,driving,E02006890,E02003089,1,260919,10202
bristol,weston-super-mare,driving,E02006890,E02003089,1,37811,2494
bristol,weston-super-mare,driving,E02006890,E02003089,1,7900,1177
bristol,weston-super-mare,driving,E02006890,E02003089,1,23796,2630
bristol,weston-super-mare,driving,E02006890,E02003089,1,5245,758
bristol,weston-super-mare,driving,E02006890,E02003089,1,3345,562
bristol,weston-super-mare,driving,E02006890,E02003089,1,5221,837
bristol,weston-super-mare,driving,E02006890,E02003089,1,4890,784
bristol,weston-super-mare,driving,E02006890,E02003089,1,9076,1422
bristol,weston-super-mare,driving,E02006890,E02003089,1,6390,1001
bristol,weston-super-mare,driving,E02006890,E02003089,1,10102,1228
bristol,weston-super-mare,driving,E02006890,E02003089,1,23641,2261
bristol,weston-super-mare,driving,E02006890,E02003089,1,1414,326
bristol,weston-super-mare,driving,E02006890,E02003089,1,14953,1543
bristol,weston-super-mare,driving,E02006890,E02003089,1,18143,1760
bristol,weston-super-mare,driving,E02006890,E02003089,1,1804,419
bristol,weston-super-mare,driving,E02006890,E02003089,1,3992,645
bristol,weston-super-mare,driving,E02006890,E02003089,1,3804,563
bristol,weston-super-mare,driving,E02006890,E02003089,1,3856,553
bristol,weston-super-mare,driving,E02006890,E02003089,1,4078,635
bristol,weston-super-mare,driving,E02006890,E02003089,1,7519,992
bristol,weston-super-mare,driving,E02006890,E02003089,1,6628,1104
bristol,weston-super-mare,driving,E02006890,E02003089,1,6047,864
bristol,weston-super-mare,driving,E02006890,E02003089,1,2933,434
bristol,weston-super-mare,driving,E02006890,E02003089,1,259538,10067
bristol,weston-super-mare,driving,E02006890,E02003089,1,23281,2540
bristol,weston-super-mare,driving,E02006890,E02003089,1,5866,835
bristol,weston-super-mare,driving,E02006890,E02003089,1,4557,762
bristol,weston-super-mare,driving,E02006890,E02003089,1,6025,894
bristol,weston-super-mare,driving,E02006890,E02003089,1,0,0
bristol,weston-super-mare,driving,E02006890,E02003089,1,3346,554
bristol,weston-super-mare,driving,E02006890,E02003089,1,3645,605
bristol,weston-super-mare,driving,E02006890,E02003089,1,3174,688
bristol,weston-super-mare,driving,E02006890,E02003089,1,2028,459
bristol,weston-super-mare,driving,E02006890,E02003089,1,3588,578
bristol,weston-super-mare,driving,E02006890,E02003089,1,3370,475
bristol,weston-super-mare,driving,E02006890,E02003089,1,4058,537
bristol,weston-super-mare,driving,E02006890,E02003089,1,12514,1760
bristol,weston-super-mare,driving,E02006890,E02003089,1,8208,1204
bristol,weston-super-mare,driving,E02006890,E02003089,1,3703,606
bristol,weston-super-mare,driving,E02006890,E02003089,1,2162,472
bristol,weston-super-mare,driving,E02006890,E02003089,1,5909,881
bristol,weston-super-mare,driving,E02006890,E02003089,1,1725,266
bristol,weston-super-mare,driving,E02006890,E02003089,1,4515,718
bristol,weston-super-mare,driving,E02006890,E02003089,1,2925,557
bristol,weston-super-mare,driving,E02006890,E02003089,1,1394,238
bristol,weston-super-mare,driving,E02006890,E02003089,1,4698,771
bristol,weston-super-mare,driving,E02006890,E02003089,1,10639,1478
bristol,weston-super-mare,driving,E02006890,E02003089,1,8341,1238
bristol,weston-super-mare,driving,E02006890,E02003089,1,24567,2460
bristol,weston-super-mare,driving,E02006890,E02003089,1,4285,574
bristol,weston-super-mare,driving,E02006890,E02003089,1,6509,1002
bristol,weston-super-mare,driving,E02006890,E02003089,1,5217,819
bristol,weston-super-mare,driving,E02006890,E02003089,1,4029,703
bristol,weston-super-mare,driving,E02006890,E02003089,1,0,0
bristol,weston-super-mare,driving,E02006890,E02003089,1,20637,2030
bristol,weston-super-mare,driving,E02006890,E02003089,1,11780,1440
bristol,weston-super-mare,driving,E02006890,E02003089,1,2433,516
bristol,weston-super-mare,driving,E02006890,E02003089,1,8377,1308
bristol,weston-super-mare,driving,E02006890,E02003089,1,7201,1140
bristol,weston-super-mare,driving,E02006890,E02003089,1,16631,1756
bristol,weston-super-mare,driving,E02006890,E02003089,1,10704,1564
bristol,weston-super-mare,driving,E02006890,E02003089,1,6018,847
bristol,weston-super-mare,driving,E02006890,E02003089,1,2632,388
bristol,weston-super-mare,driving,E02006890,E02003089,1,5841,914
bristol,weston-super-mare,driving,E02006890,E02003089,1,23446,1506
bristol,weston-super-mare,driving,E02006890,E02003089,1,8404,1240
bristol,weston-super-mare,driving,E02006890,E02003089,1,5671,912
bristol,weston-super-mare,driving,E02006890,E02003089,1,5979,964
bristol,weston-super-mare,driving,E02006890,E02003089,1,2664,468
bristol,weston-super-mare,driving,E02006890,E02003089,1,7193,1131
bristol,weston-super-mare,driving,E02006890,E02003089,1,2011,311
bristol,weston-super-mare,driving,E02006890,E02003089,1,12169,1489
bristol,weston-super-mare,driving,E02006890,E02003089,1,7869,1175
bristol,weston-super-mare,driving,E02006890,E02003089,1,13171,1125
bristol,weston-super-mare,driving,E02006890,E02003089,1,8010,1239
bristol,weston-super-mare,driving,E02006890,E02003089,1,6781,996
bristol,weston-super-mare,driving,E02006890,E02003089,1,4120,695
bristol,weston-super-mare,driving,E02006890,E02003089,1,1974,354
bristol,weston-super-mare,driving,E02006890,E02003089,1,5558,864
bristol,weston-super-mare,driving,E02006890,E02003089,1,23874,2271
bristol,weston-super-mare,driving,E02006890,E02003089,1,24718,1672
bristol,weston-super-mare,driving,E02006890,E02003089,1,2035,340
bristol,weston-super-mare,driving,E02006890,E02003089,1,4414,636
bristol,weston-super-mare,driving,E02006890,E02003089,1,2394,341
bristol,weston-super-mare,driving,E02006890,E02003089,1,4737,741
bristol,weston-super-mare,driving,E02006890,E02003089,1,3852,540
bristol,weston-super-mare,driving,E02006890,E02003089,1,8065,1305
bristol,weston-super-mare,driving,E02006890,E02003089,1,6982,920
bristol,weston-super-mare,driving,E02006890,E02003089,1,7069,1060
bristol,weston-super-mare,driving,E02006890,E02003089,1,35018,2075
bristol,weston-super-mare,driving,E02006890,E02003089,1,2668,412
bristol,weston-super-mare,driving,E02006890,E02003089,1,0,0
bristol,weston-super-mare,driving,E02006890,E02003089,1,6970,896
bristol,weston-super-mare,driving,E02006890,E02003089,1,2840,466
bristol,weston-super-mare,driving,E02006890,E02003089,1,2446,330
bristol,weston-super-mare,driving,E02006890,E02003089,1,4620,719
bristol,weston-super-mare,driving,E02006890,E02003089,1,4636,642
bristol,weston-super-mare,driving,E02006890,E02003089,1,5571,697
bristol,weston-super-mare,driving,E02006890,E02003089,1,28408,2574
bristol,weston-super-mare,driving,E02006890,E02003089,1,4413,603
bristol,weston-super-mare,driving,E02006890,E02003089,1,4991,840
bristol,weston-super-mare,driving,E02006890,E02003089,1,0,0
bristol,weston-super-mare,driving,E02006890,E02003089,1,4362,693
bristol,weston-super-mare,driving,E02006890,E02003089,1,14688,1790
bristol,weston-super-mare,driving,E02006890,E02003089,1,1867,350
bristol,weston-super-mare,driving,E02006890,E02003089,1,2392,522
bristol,weston-super-mare,driving,E02006890,E02003089,1,3766,643
