zone,mode,residence,workplace,originIndex,destinationIndex
bristol,WALK,E02003040,E02003060,24,37
bristol,WALK,E02003040,E02003062,24,38
bristol,WALK,E02003040,E02003063,24,39
bristol,WALK,E02003040,E02003064,24,40
bristol,WALK,E02003040,E02006888,24,41
bristol,WALK,E02003040,E02006890,24,42
bristol,WALK,E02003041,E02003012,25,0
bristol,WALK,E02003041,E02003013,25,1
bristol,WALK,E02003041,E02003015,25,2
bristol,WALK,E02003041,E02003014,25,3
bristol,WALK,E02003041,E02003019,25,4
bristol,WALK,E02003041,E02003016,25,5
bristol,WALK,E02003041,E02003106,25,6
bristol,WALK,E02003041,E02003017,25,7
bristol,WALK,E02003041,E02003027,25,8
bristol,WALK,E02003041,E02003043,25,9
bristol,WALK,E02003041,E02003023,25,10
bristol,WALK,E02003041,E02003024,25,11
bristol,WALK,E02003041,E02003025,25,12
bristol,WALK,E02003041,E02003031,25,13
bristol,WALK,E02003041,E02003034,25,14
bristol,WALK,E02003041,E02003036,25,15
bristol,WALK,E02003041,E02006887,25,16
bristol,WALK,E02003041,E02003028,25,17
bristol,WALK,E02003041,E02003037,25,18
bristol,WALK,E02003041,E02003033,25,19
bristol,WALK,E02003041,E02003032,25,20
bristol,WALK,E02003041,E02003041,25,21
bristol,WALK,E02003041,E02003038,25,22
bristol,WALK,E02003041,E02003039,25,23
bristol,WALK,E02003041,E02003040,25,24
bristol,WALK,E02003041,E02006889,25,25
bristol,WALK,E02003041,E02003046,25,26
bristol,WALK,E02003041,E02003054,25,27
bristol,WALK,E02003041,E02003047,25,28
bristol,WALK,E02003041,E02003050,25,29
bristol,WALK,E02003041,E02003052,25,30
bristol,WALK,E02003041,E02003049,25,31
bristol,WALK,E02003041,E02003053,25,32
bristol,WALK,E02003041,E02003056,25,33
bristol,WALK,E02003041,E02003057,25,34
bristol,WALK,E02003041,E02003058,25,35
bristol,WALK,E02003041,E02003059,25,36
bristol,WALK,E02003041,E02003060,25,37
bristol,WALK,E02003041,E02003062,25,38
bristol,WALK,E02003041,E02003063,25,39
bristol,WALK,E02003041,E02003064,25,40
bristol,WALK,E02003041,E02006888,25,41
bristol,WALK,E02003041,E02006890,25,42
bristol,WALK,E02003043,E02003012,26,0
bristol,WALK,E02003043,E02003013,26,1
bristol,WALK,E02003043,E02003015,26,2
bristol,WALK,E02003043,E02003014,26,3
bristol,WALK,E02003043,E02003019,26,4
bristol,WALK,E02003043,E02003016,26,5
bristol,WALK,E02003043,E02003106,26,6
bristol,WALK,E02003043,E02003017,26,7
bristol,WALK,E02003043,E02003027,26,8
bristol,WALK,E02003043,E02003043,26,9
bristol,WALK,E02003043,E02003023,26,10
bristol,WALK,E02003043,E02003024,26,11
bristol,WALK,E02003043,E02003025,26,12
bristol,WALK,E02003043,E02003031,26,13
bristol,WALK,E02003043,E02003034,26,14
bristol,WALK,E02003043,E02003036,26,15
bristol,WALK,E02003043,E02006887,26,16
bristol,WALK,E02003043,E02003028,26,17
bristol,WALK,E02003043,E02003037,26,18
bristol,WALK,E02003043,E02003033,26,19
bristol,WALK,E02003043,E02003032,26,20
bristol,WALK,E02003043,E02003041,26,21
bristol,WALK,E02003043,E02003038,26,22
bristol,WALK,E02003043,E02003039,26,23
bristol,WALK,E02003043,E02003040,26,24
bristol,WALK,E02003043,E02006889,26,25
bristol,WALK,E02003043,E02003046,26,26
bristol,WALK,E02003043,E02003054,26,27
bristol,WALK,E02003043,E02003047,26,28
bristol,WALK,E02003043,E02003050,26,29
bristol,WALK,E02003043,E02003052,26,30
bristol,WALK,E02003043,E02003049,26,31
bristol,WALK,E02003043,E02003053,26,32
bristol,WALK,E02003043,E02003056,26,33
bristol,WALK,E02003043,E02003057,26,34
bristol,WALK,E02003043,E02003058,26,35
bristol,WALK,E02003043,E02003059,26,36
bristol,WALK,E02003043,E02003060,26,37
bristol,WALK,E02003043,E02003062,26,38
bristol,WALK,E02003043,E02003063,26,39
bristol,WALK,E02003043,E02003064,26,40
bristol,WALK,E02003043,E02006888,26,41
bristol,WALK,E02003043,E02006890,26,42
bristol,WALK,E02003045,E02003012,27,0
bristol,WALK,E02003045,E02003013,27,1
bristol,WALK,E02003045,E02003015,27,2
bristol,WALK,E02003045,E02003014,27,3
bristol,WALK,E02003045,E02003019,27,4
bristol,WALK,E02003045,E02003016,27,5
bristol,WALK,E02003045,E02003106,27,6
bristol,WALK,E02003045,E02003017,27,7
bristol,WALK,E02003045,E02003027,27,8
bristol,WALK,E02003045,E02003043,27,9
bristol,WALK,E02003045,E02003023,27,10
bristol,WALK,E02003045,E02003024,27,11
bristol,WALK,E02003045,E02003025,27,12
bristol,WALK,E02003045,E02003031,27,13
bristol,WALK,E02003045,E02003034,27,14
bristol,WALK,E02003045,E02003036,27,15
bristol,WALK,E02003045,E02006887,27,16
bristol,WALK,E02003045,E02003028,27,17
bristol,WALK,E02003045,E02003037,27,18
bristol,WALK,E02003045,E02003033,27,19
bristol,WALK,E02003045,E02003032,27,20
bristol,WALK,E02003045,E02003041,27,21
bristol,WALK,E02003045,E02003038,27,22
bristol,WALK,E02003045,E02003039,27,23
bristol,WALK,E02003045,E02003040,27,24
bristol,WALK,E02003045,E02006889,27,25
bristol,WALK,E02003045,E02003046,27,26
bristol,WALK,E02003045,E02003054,27,27
bristol,WALK,E02003045,E02003047,27,28
bristol,WALK,E02003045,E02003050,27,29
bristol,WALK,E02003045,E02003052,27,30
bristol,WALK,E02003045,E02003049,27,31
bristol,WALK,E02003045,E02003053,27,32
bristol,WALK,E02003045,E02003056,27,33
bristol,WALK,E02003045,E02003057,27,34
bristol,WALK,E02003045,E02003058,27,35
bristol,WALK,E02003045,E02003059,27,36
bristol,WALK,E02003045,E02003060,27,37
bristol,WALK,E02003045,E02003062,27,38
bristol,WALK,E02003045,E02003063,27,39
bristol,WALK,E02003045,E02003064,27,40
bristol,WALK,E02003045,E02006888,27,41
bristol,WALK,E02003045,E02006890,27,42
bristol,WALK,E02003046,E02003012,28,0
bristol,WALK,E02003046,E02003013,28,1
bristol,WALK,E02003046,E02003015,28,2
bristol,WALK,E02003046,E02003014,28,3
bristol,WALK,E02003046,E02003019,28,4
bristol,WALK,E02003046,E02003016,28,5
bristol,WALK,E02003046,E02003106,28,6
bristol,WALK,E02003046,E02003017,28,7
bristol,WALK,E02003046,E02003027,28,8
bristol,WALK,E02003046,E02003043,28,9
bristol,WALK,E02003046,E02003023,28,10
bristol,WALK,E02003046,E02003024,28,11
bristol,WALK,E02003046,E02003025,28,12
bristol,WALK,E02003046,E02003031,28,13
bristol,WALK,E02003046,E02003034,28,14
bristol,WALK,E02003046,E02003036,28,15
bristol,WALK,E02003046,E02006887,28,16
bristol,WALK,E02003046,E02003028,28,17
bristol,WALK,E02003046,E02003037,28,18
bristol,WALK,E02003046,E02003033,28,19
bristol,WALK,E02003046,E02003032,28,20
bristol,WALK,E02003046,E02003041,28,21
bristol,WALK,E02003046,E02003038,28,22
bristol,WALK,E02003046,E02003039,28,23
bristol,WALK,E02003046,E02003040,28,24
bristol,WALK,E02003046,E02006889,28,25
bristol,WALK,E02003046,E02003046,28,26
bristol,WALK,E02003046,E02003054,28,27
bristol,WALK,E02003046,E02003047,28,28
bristol,WALK,E02003046,E02003050,28,29
bristol,WALK,E02003046,E02003052,28,30
bristol,WALK,E02003046,E02003049,28,31
bristol,WALK,E02003046,E02003053,28,32
bristol,WALK,E02003046,E02003056,28,33
bristol,WALK,E02003046,E02003057,28,34
bristol,WALK,E02003046,E02003058,28,35
bristol,WALK,E02003046,E02003059,28,36
bristol,WALK,E02003046,E02003060,28,37
bristol,WALK,E02003046,E02003062,28,38
bristol,WALK,E02003046,E02003063,28,39
bristol,WALK,E02003046,E02003064,28,40
bristol,WALK,E02003046,E02006888,28,41
bristol,WALK,E02003046,E02006890,28,42
bristol,WALK,E02003047,E02003012,29,0
bristol,WALK,E02003047,E02003013,29,1
bristol,WALK,E02003047,E02003015,29,2
bristol,WALK,E02003047,E02003014,29,3
bristol,WALK,E02003047,E02003019,29,4
bristol,WALK,E02003047,E02003016,29,5
bristol,WALK,E02003047,E02003106,29,6
bristol,WALK,E02003047,E02003017,29,7
bristol,WALK,E02003047,E02003027,29,8
bristol,WALK,E02003047,E02003043,29,9
bristol,WALK,E02003047,E02003023,29,10
bristol,WALK,E02003047,E02003024,29,11
bristol,WALK,E02003047,E02003025,29,12
bristol,WALK,E02003047,E02003031,29,13
bristol,WALK,E02003047,E02003034,29,14
bristol,WALK,E02003047,E02003036,29,15
bristol,WALK,E02003047,E02006887,29,16
bristol,WALK,E02003047,E02003028,29,17
bristol,WALK,E02003047,E02003037,29,18
bristol,WALK,E02003047,E02003033,29,19
bristol,WALK,E02003047,E02003032,29,20
bristol,WALK,E02003047,E02003041,29,21
bristol,WALK,E02003047,E02003038,29,22
bristol,WALK,E02003047,E02003039,29,23
bristol,WALK,E02003047,E02003040,29,24
bristol,WALK,E02003047,E02006889,29,25
bristol,WALK,E02003047,E02003046,29,26
bristol,WALK,E02003047,E02003054,29,27
bristol,WALK,E02003047,E02003047,29,28
bristol,WALK,E02003047,E02003050,29,29
bristol,WALK,E02003047,E02003052,29,30
bristol,WALK,E02003047,E02003049,29,31
bristol,WALK,E02003047,E02003053,29,32
bristol,WALK,E02003047,E02003056,29,33
bristol,WALK,E02003047,E02003057,29,34
bristol,WALK,E02003047,E02003058,29,35
bristol,WALK,E02003047,E02003059,29,36
bristol,WALK,E02003047,E02003060,29,37
bristol,WALK,E02003047,E02003062,29,38
bristol,WALK,E02003047,E02003063,29,39
bristol,WALK,E02003047,E02003064,29,40
bristol,WALK,E02003047,E02006888,29,41
bristol,WALK,E02003047,E02006890,29,42
bristol,WALK,E02003048,E02003012,30,0
bristol,WALK,E02003048,E02003013,30,1
bristol,WALK,E02003048,E02003015,30,2
bristol,WALK,E02003048,E02003014,30,3
bristol,WALK,E02003048,E02003019,30,4
bristol,WALK,E02003048,E02003016,30,5
bristol,WALK,E02003048,E02003106,30,6
bristol,WALK,E02003048,E02003017,30,7
bristol,WALK,E02003048,E02003027,30,8
bristol,WALK,E02003048,E02003043,30,9
bristol,WALK,E02003048,E02003023,30,10
bristol,WALK,E02003048,E02003024,30,11
bristol,WALK,E02003048,E02003025,30,12
bristol,WALK,E02003048,E02003031,30,13
bristol,WALK,E02003048,E02003034,30,14
bristol,WALK,E02003048,E02003036,30,15
bristol,WALK,E02003048,E02006887,30,16
bristol,WALK,E02003048,E02003028,30,17
bristol,WALK,E02003048,E02003037,30,18
bristol,WALK,E02003048,E02003033,30,19
bristol,WALK,E02003048,E02003032,30,20
bristol,WALK,E02003048,E02003041,30,21
bristol,WALK,E02003048,E02003038,30,22
bristol,WALK,E02003048,E02003039,30,23
bristol,WALK,E02003048,E02003040,30,24
bristol,WALK,E02003048,E02006889,30,25
bristol,WALK,E02003048,E02003046,30,26
bristol,WALK,E02003048,E02003054,30,27
bristol,WALK,E02003048,E02003047,30,28
bristol,WALK,E02003048,E02003050,30,29
bristol,WALK,E02003048,E02003052,30,30
bristol,WALK,E02003048,E02003049,30,31
bristol,WALK,E02003048,E02003053,30,32
bristol,WALK,E02003048,E02003056,30,33
bristol,WALK,E02003048,E02003057,30,34
bristol,WALK,E02003048,E02003058,30,35
bristol,WALK,E02003048,E02003059,30,36
bristol,WALK,E02003048,E02003060,30,37
bristol,WALK,E02003048,E02003062,30,38
bristol,WALK,E02003048,E02003063,30,39
bristol,WALK,E02003048,E02003064,30,40
bristol,WALK,E02003048,E02006888,30,41
bristol,WALK,E02003048,E02006890,30,42
bristol,WALK,E02003049,E02003012,31,0
bristol,WALK,E02003049,E02003013,31,1
bristol,WALK,E02003049,E02003015,31,2
bristol,WALK,E02003049,E02003014,31,3
bristol,WALK,E02003049,E02003019,31,4
bristol,WALK,E02003049,E02003016,31,5
bristol,WALK,E02003049,E02003106,31,6
bristol,WALK,E02003049,E02003017,31,7
bristol,WALK,E02003049,E02003027,31,8
bristol,WALK,E02003049,E02003043,31,9
bristol,WALK,E02003049,E02003023,31,10
bristol,WALK,E02003049,E02003024,31,11
bristol,WALK,E02003049,E02003025,31,12
bristol,WALK,E02003049,E02003031,31,13
bristol,WALK,E02003049,E02003034,31,14
bristol,WALK,E02003049,E02003036,31,15
bristol,WALK,E02003049,E02006887,31,16
bristol,WALK,E02003049,E02003028,31,17
bristol,WALK,E02003049,E02003037,31,18
bristol,WALK,E02003049,E02003033,31,19
bristol,WALK,E02003049,E02003032,31,20
bristol,WALK,E02003049,E02003041,31,21
bristol,WALK,E02003049,E02003038,31,22
bristol,WALK,E02003049,E02003039,31,23
bristol,WALK,E02003049,E02003040,31,24
bristol,WALK,E02003049,E02006889,31,25
bristol,WALK,E02003049,E02003046,31,26
bristol,WALK,E02003049,E02003054,31,27
bristol,WALK,E02003049,E02003047,31,28
bristol,WALK,E02003049,E02003050,31,29
bristol,WALK,E02003049,E02003052,31,30
bristol,WALK,E02003049,E02003049,31,31
bristol,WALK,E02003049,E02003053,31,32
bristol,WALK,E02003049,E02003056,31,33
bristol,WALK,E02003049,E02003057,31,34
bristol,WALK,E02003049,E02003058,31,35
bristol,WALK,E02003049,E02003059,31,36
bristol,WALK,E02003049,E02003060,31,37
bristol,WALK,E02003049,E02003062,31,38
bristol,WALK,E02003049,E02003063,31,39
bristol,WALK,E02003049,E02003064,31,40
bristol,WALK,E02003049,E02006888,31,41
bristol,WALK,E02003049,E02006890,31,42
bristol,WALK,E02003050,E02003012,32,0
bristol,WALK,E02003050,E02003013,32,1
bristol,WALK,E02003050,E02003015,32,2
bristol,WALK,E02003050,E02003014,32,3
bristol,WALK,E02003050,E02003019,32,4
bristol,WALK,E02003050,E02003016,32,5
bristol,WALK,E02003050,E02003106,32,6
bristol,WALK,E02003050,E02003017,32,7
bristol,WALK,E02003050,E02003027,32,8
bristol,WALK,E02003050,E02003043,32,9
bristol,WALK,E02003050,E02003023,32,10
bristol,WALK,E02003050,E02003024,32,11
bristol,WALK,E02003050,E02003025,32,12
bristol,WALK,E02003050,E02003031,32,13
bristol,WALK,E02003050,E02003034,32,14
bristol,WALK,E02003050,E02003036,32,15
bristol,WALK,E02003050,E02006887,32,16
bristol,WALK,E02003050,E02003028,32,17
bristol,WALK,E02003050,E02003037,32,18
bristol,WALK,E02003050,E02003033,32,19
bristol,WALK,E02003050,E02003032,32,20
bristol,WALK,E02003050,E02003041,32,21
bristol,WALK,E02003050,E02003038,32,22
bristol,WALK,E02003050,E02003039,32,23
bristol,WALK,E02003050,E02003040,32,24
bristol,WALK,E02003050,E02006889,32,25
bristol,WALK,E02003050,E02003046,32,26
bristol,WALK,E02003050,E02003054,32,27
bristol,WALK,E02003050,E02003047,32,28
bristol,WALK,E02003050,E02003050,32,29
bristol,WALK,E02003050,E02003052,32,30
bristol,WALK,E02003050,E02003049,32,31
bristol,WALK,E02003050,E02003053,32,32
bristol,WALK,E02003050,E02003056,32,33
bristol,WALK,E02003050,E02003057,32,34
bristol,WALK,E02003050,E02003058,32,35
bristol,WALK,E02003050,E02003059,32,36
bristol,WALK,E02003050,E02003060,32,37
bristol,WALK,E02003050,E02003062,32,38
bristol,WALK,E02003050,E02003063,32,39
bristol,WALK,E02003050,E02003064,32,40
bristol,WALK,E02003050,E02006888,32,41
bristol,WALK,E02003050,E02006890,32,42
bristol,WALK,E02003051,E02003012,33,0
bristol,WALK,E02003051,E02003013,33,1
bristol,WALK,E02003051,E02003015,33,2
bristol,WALK,E02003051,E02003014,33,3
bristol,WALK,E02003051,E02003019,33,4
bristol,WALK,E02003051,E02003016,33,5
bristol,WALK,E02003051,E02003106,33,6
bristol,WALK,E02003051,E02003017,33,7
bristol,WALK,E02003051,E02003027,33,8
bristol,WALK,E02003051,E02003043,33,9
bristol,WALK,E02003051,E02003023,33,10
bristol,WALK,E02003051,E02003024,33,11
bristol,WALK,E02003051,E02003025,33,12
bristol,WALK,E02003051,E02003031,33,13
bristol,WALK,E02003051,E02003034,33,14
bristol,WALK,E02003051,E02003036,33,15
bristol,WALK,E02003051,E02006887,33,16
bristol,WALK,E02003051,E02003028,33,17
bristol,WALK,E02003051,E02003037,33,18
bristol,WALK,E02003051,E02003033,33,19
bristol,WALK,E02003051,E02003032,33,20
bristol,WALK,E02003051,E02003041,33,21
bristol,WALK,E02003051,E02003038,33,22
bristol,WALK,E02003051,E02003039,33,23
bristol,WALK,E02003051,E02003040,33,24
bristol,WALK,E02003051,E02006889,33,25
bristol,WALK,E02003051,E02003046,33,26
bristol,WALK,E02003051,E02003054,33,27
bristol,WALK,E02003051,E02003047,33,28
bristol,WALK,E02003051,E02003050,33,29
bristol,WALK,E02003051,E02003052,33,30
bristol,WALK,E02003051,E02003049,33,31
bristol,WALK,E02003051,E02003053,33,32
bristol,WALK,E02003051,E02003056,33,33
bristol,WALK,E02003051,E02003057,33,34
bristol,WALK,E02003051,E02003058,33,35
bristol,WALK,E02003051,E02003059,33,36
bristol,WALK,E02003051,E02003060,33,37
bristol,WALK,E02003051,E02003062,33,38
bristol,WALK,E02003051,E02003063,33,39
bristol,WALK,E02003051,E02003064,33,40
bristol,WALK,E02003051,E02006888,33,41
bristol,WALK,E02003051,E02006890,33,42
bristol,WALK,E02003052,E02003012,34,0
bristol,WALK,E02003052,E02003013,34,1
bristol,WALK,E02003052,E02003015,34,2
bristol,WALK,E02003052,E02003014,34,3
bristol,WALK,E02003052,E02003019,34,4
bristol,WALK,E02003052,E02003016,34,5
bristol,WALK,E02003052,E02003106,34,6
bristol,WALK,E02003052,E02003017,34,7
bristol,WALK,E02003052,E02003027,34,8
bristol,WALK,E02003052,E02003043,34,9
bristol,WALK,E02003052,E02003023,34,10
bristol,WALK,E02003052,E02003024,34,11
bristol,WALK,E02003052,E02003025,34,12
bristol,WALK,E02003052,E02003031,34,13
bristol,WALK,E02003052,E02003034,34,14
bristol,WALK,E02003052,E02003036,34,15
bristol,WALK,E02003052,E02006887,34,16
bristol,WALK,E02003052,E02003028,34,17
bristol,WALK,E02003052,E02003037,34,18
bristol,WALK,E02003052,E02003033,34,19
bristol,WALK,E02003052,E02003032,34,20
bristol,WALK,E02003052,E02003041,34,21
bristol,WALK,E02003052,E02003038,34,22
bristol,WALK,E02003052,E02003039,34,23
bristol,WALK,E02003052,E02003040,34,24
bristol,WALK,E02003052,E02006889,34,25
bristol,WALK,E02003052,E02003046,34,26
bristol,WALK,E02003052,E02003054,34,27
bristol,WALK,E02003052,E02003047,34,28
bristol,WALK,E02003052,E02003050,34,29
bristol,WALK,E02003052,E02003052,34,30
bristol,WALK,E02003052,E02003049,34,31
bristol,WALK,E02003052,E02003053,34,32
bristol,WALK,E02003052,E02003056,34,33
bristol,WALK,E02003052,E02003057,34,34
bristol,WALK,E02003052,E02003058,34,35
bristol,WALK,E02003052,E02003059,34,36
bristol,WALK,E02003052,E02003060,34,37
bristol,WALK,E02003052,E02003062,34,38
bristol,WALK,E02003052,E02003063,34,39
bristol,WALK,E02003052,E02003064,34,40
bristol,WALK,E02003052,E02006888,34,41
bristol,WALK,E02003052,E02006890,34,42
bristol,WALK,E02003053,E02003012,35,0
bristol,WALK,E02003053,E02003013,35,1
bristol,WALK,E02003053,E02003015,35,2
bristol,WALK,E02003053,E02003014,35,3
bristol,WALK,E02003053,E02003019,35,4
bristol,WALK,E02003053,E02003016,35,5
bristol,WALK,E02003053,E02003106,35,6
bristol,WALK,E02003053,E02003017,35,7
bristol,WALK,E02003053,E02003027,35,8
bristol,WALK,E02003053,E02003043,35,9
bristol,WALK,E02003053,E02003023,35,10
bristol,WALK,E02003053,E02003024,35,11
bristol,WALK,E02003053,E02003025,35,12
bristol,WALK,E02003053,E02003031,35,13
bristol,WALK,E02003053,E02003034,35,14
bristol,WALK,E02003053,E02003036,35,15
bristol,WALK,E02003053,E02006887,35,16
bristol,WALK,E02003053,E02003028,35,17
bristol,WALK,E02003053,E02003037,35,18
bristol,WALK,E02003053,E02003033,35,19
bristol,WALK,E02003053,E02003032,35,20
bristol,WALK,E02003053,E02003041,35,21
bristol,WALK,E02003053,E02003038,35,22
bristol,WALK,E02003053,E02003039,35,23
bristol,WALK,E02003053,E02003040,35,24
bristol,WALK,E02003053,E02006889,35,25
bristol,WALK,E02003053,E02003046,35,26
bristol,WALK,E02003053,E02003054,35,27
bristol,WALK,E02003053,E02003047,35,28
bristol,WALK,E02003053,E02003050,35,29
bristol,WALK,E02003053,E02003052,35,30
bristol,WALK,E02003053,E02003049,35,31
bristol,WALK,E02003053,E02003053,35,32
bristol,WALK,E02003053,E02003056,35,33
bristol,WALK,E02003053,E02003057,35,34
bristol,WALK,E02003053,E02003058,35,35
bristol,WALK,E02003053,E02003059,35,36
bristol,WALK,E02003053,E02003060,35,37
bristol,WALK,E02003053,E02003062,35,38
bristol,WALK,E02003053,E02003063,35,39
bristol,WALK,E02003053,E02003064,35,40
bristol,WALK,E02003053,E02006888,35,41
bristol,WALK,E02003053,E02006890,35,42
bristol,WALK,E02003054,E02003012,36,0
bristol,WALK,E02003054,E02003013,36,1
bristol,WALK,E02003054,E02003015,36,2
bristol,WALK,E02003054,E02003014,36,3
bristol,WALK,E02003054,E02003019,36,4
bristol,WALK,E02003054,E02003016,36,5
bristol,WALK,E02003054,E02003106,36,6
bristol,WALK,E02003054,E02003017,36,7
bristol,WALK,E02003054,E02003027,36,8
bristol,WALK,E02003054,E02003043,36,9
bristol,WALK,E02003054,E02003023,36,10
bristol,WALK,E02003054,E02003024,36,11
bristol,WALK,E02003054,E02003025,36,12
bristol,WALK,E02003054,E02003031,36,13
bristol,WALK,E02003054,E02003034,36,14
bristol,WALK,E02003054,E02003036,36,15
bristol,WALK,E02003054,E02006887,36,16
bristol,WALK,E02003054,E02003028,36,17
bristol,WALK,E02003054,E02003037,36,18
bristol,WALK,E02003054,E02003033,36,19
bristol,WALK,E02003054,E02003032,36,20
bristol,WALK,E02003054,E02003041,36,21
bristol,WALK,E02003054,E02003038,36,22
bristol,WALK,E02003054,E02003039,36,23
bristol,WALK,E02003054,E02003040,36,24
bristol,WALK,E02003054,E02006889,36,25
bristol,WALK,E02003054,E02003046,36,26
bristol,WALK,E02003054,E02003054,36,27
bristol,WALK,E02003054,E02003047,36,28
bristol,WALK,E02003054,E02003050,36,29
bristol,WALK,E02003054,E02003052,36,30
bristol,WALK,E02003054,E02003049,36,31
bristol,WALK,E02003054,E02003053,36,32
bristol,WALK,E02003054,E02003056,36,33
bristol,WALK,E02003054,E02003057,36,34
bristol,WALK,E02003054,E02003058,36,35
bristol,WALK,E02003054,E02003059,36,36
bristol,WALK,E02003054,E02003060,36,37
bristol,WALK,E02003054,E02003062,36,38
bristol,WALK,E02003054,E02003063,36,39
bristol,WALK,E02003054,E02003064,36,40
bristol,WALK,E02003054,E02006888,36,41
bristol,WALK,E02003054,E02006890,36,42
bristol,WALK,E02003055,E02003012,37,0
bristol,WALK,E02003055,E02003013,37,1
bristol,WALK,E02003055,E02003015,37,2
bristol,WALK,E02003055,E02003014,37,3
